word,phonetic,count,translation
central,'sentrәl,1,"a. 中央的, 重要的\n[医] 中央的, 中心的, 中枢的"
strong-stemmed,,1,
uninterruptedly,'ʌnɪntə'rʌptɪdlɪ,1,"adv. 不间断地, 连续地"
nabathean,,1,
confluent,'kɒnfluәnt,1,"a. 合流的, 汇合的, 融合性的\nn. 支流"
identical,ai'dentikәl,1,"a. 同一的, 恒等的, 完全相同的\n[医] 同一的, 同等的"
pleadings,p'li:dɪŋz,1,"n. <律>诉状, 答辩状"
metals,,1,五金
cells,,1,n. 细胞；牢房；小屋；单元格（cell的复数）
lobos,,1,(lobo 的复数) n. 狼
pushes,puʃiz,1,"v. 推, 推动( push的第三人称单数 ); 对…施加压力; 逼迫; 按"
betimes,bi'taimz,1,"adv. 早, 及时"
deriving,diˈraivɪŋ,1,v. 得到( derive的现在分词 ); （从…中）得到获得; 源于; （从…中）提取
uneven,.ʌn'i:vәn,1,"a. 不平坦的, 不均等的, 奇数的"
unexhausted,.ʌnig'zɒ:stid,1,"a. 未抽空的, 未用竭的, 不完全疲惫的"
arching,'ɑ:tʃiŋ,1,"[机] 拱作用, 架拱"
inexhaustible,.inig'zɒ:stәbl,1,"a. 用不完的, 无穷尽的, 不知疲倦的"
baldest,,1,a. 秃头的( bald的最高级 ); 明显的; 简单的; 赤裸裸的
reddish,'rediʃ,1,"a. 微红的, 略带红色的"
bank-,,1,
lobed,lәubd,1,"a. 分裂的, 有叶的"
lifting,'liftiŋ,1,[化] 吊装; 提升
martins,,1,
heralds,ˈherəldz,1,n. 使者( herald的名词复数 ); 预报者; 预兆; 传令官\nv. 预示( herald的第三人称单数 ); 宣布（好或重要）
width,widθ,1,"n. 宽度, 宽广, 广博\n[医] 宽度"
pregnant,'pregnәnt,1,"a. 怀孕的, 充满的, 思想丰富的, 成果丰硕的\n[医] 妊娠的, 有孕的"
sinking,'siŋkiŋ,1,"n. 沉没, 降低, 衰颓感\n[法] 偿还债务"
scattering,'skætәriŋ,1,"n. 分散, 散射, 稀疏的少量\na. 四散开的, 分散的\n[计] 散射, 扩散, 杂散"
fossil,'fɒsәl,1,"n. 化石, 古物\na. 化石的, 陈腐的, 守旧的"
draws,,1,n. 铸件孔穴；图画（draw的复数）
innate,i'neit,1,"a. 先天的, 天生的\n[医] 先天的, 生来的"
humming,'hʌmiŋ,1,"a. 发嗡嗡声的, 哼着唱的, 精力旺盛的, 热气腾腾的, (酒)起泡的\n[电] 交流声"
pollen,'pɒlәn,1,n. 花粉\nvt. 传授花粉给
guttural,'gʌtәrәl,1,"a. 喉咙的, 咽喉的, 喉音的\nn. 喉音, 喉音字"
primitus,,1,
strewing,stru:ɪŋ,1,v. 撒在…上( strew的现在分词 ); 散落于; 点缀; 撒满
blade,bleid,1,"n. 叶片, 刀锋, 刀口, 剑\n[医] 页[片], 叶片, 刀片, 刀刃, 刀口"
proclaim,prә'kleim,1,"vt. 宣布, 公告, 宣言, 表明, 赞扬\n[法] 宣布, 宣告, 公布"
instantaneous,.instәn'teinjәs,1,"a. 即时的, 瞬间的, 猝发的\n[机] 瞬时的"
persidaque,,1,
chickaree-,,1,
spied,spaɪd,1,"v. 看见, 发现（ spy的过去式和过去分词 ）; 当间谍; 从事间谍活动; 搜集情报"
crawls,krɔ:lz,1,v. 爬( crawl的第三人称单数 ); （昆虫）爬行; 缓慢行进; 巴结
hardhack,'hɑ:dhæk,1,n. 绒毛绣线菊
astronomy,ә'strɒnәmi,1,n. 天文学
grass-blade,'^rɑ:sbleid;'^ræs-,1,n. 草叶
opens,,1,n. 打开；公开赛事；旷野（open的复数形式）
chuckling,ˈtʃʌklɪŋ,1,v. 轻声地笑( chuckle的现在分词 )
epitome,i'pitәmi,1,"n. 概要, 缩影, 象征"
placid,'plæsid,1,"a. 平静的, 温和的, 沉着的, 平稳的"
fluid,'flu:id,1,"n. 液体, 分泌液, 流体\na. 流动的, 可改变的"
first-,,1,
chiccory,'tʃikәri,1,"n. (chicory之变体)[植]菊苣, 菊苣根"
persuasion,pә'sweiʒәn,1,"n. 说服, 信念, 派别, 说服力"
opposed,ә'pәuzd,1,"a. 反对的, 敌对的, 对抗的, 相对的\n[机] 反对的, 相反的, 对立的"
peopling,,1,"vt. 居住于, 布满（people的现在分词形式）"
satin,'sætin,1,"n. 缎子\na. 绸缎做的, 缎子一般的, 光滑的"
increases,inˈkri:siz,1,"n. 增加量( increase的名词复数 )\nv. 增加, 增大, 增多( increase的第三人称单数 ); 增强, 增进; [缝纫]放（针）; 增强"
types,,1,v. 打字（type的第三人称单数形式）
fumes,,1,"n. 烟, 汽, 气\n[机] 烟"
rupture,'rʌptʃә,1,"n. 破裂, 断裂, 裂开, 决裂, 不和\nv. (使)破裂"
curves,,1,n. 曲线；弯曲状（curve的复数形式）
nine-acre-corner,,1,
losing,'lu:ziŋ,1,"a. 损失的, 输的\nn. 失败, 损失"
fragment,'frægmәnt,1,"n. 碎片, 破片, 片段\n[计] 段落; 片段; 分段"
precede,.pri:'si:d,1,"vt. 在...之前, 优于, 较...优先\nvi. 在前面"
methuselah-,,1,
shining,'ʃainiŋ,1,"a. 光亮的, 华丽的"
chirruped,,1,v. 反复不断地发出唧唧叫声( chirrup的过去分词 )
befell,bi'fel,1,befall的过去式
cracks,,1,"n. 裂缝, 裂纹；板间间隙；龟裂（crack的复数形式）"
f,,1,
punishment,'pʌniʃmәnt,1,"n. 处罚, 刑罚, 惩罚\n[法] 罚, 处罚, 刑罚"
stagnate,'stægneit,1,"v. (使)淤塞, (使)停滞, (使)变萧条"
keel-,,1,
surround,sә'raund,1,"vt. 包围, 环绕, 围绕\nn. 围绕物"
lotus,'lәjtәs,1,"n. 莲, 莲花, 荷花, 荷\n[电] LOTUS, 莲花公司"
tracts,,1,n. 神经束；广阔的地面（tract的复数）
zephyrs,,1,"(zephyr 的复数) n. 西风, 和风, 徐风"
axils,,1,"(axil 的第三人称 -s形式) n. 叶腋\n[医] 腋, 叶腋(植)"
resumed,riˈzju:md,1,v. 重新开始( resume的过去式和过去分词 ); 重新获得; 重新占用; 恢复
spontaneously,,1,"adv. 自发, 一时冲动, 出自自然, 不依赖人工, 自然产生, 本能, 自动, 自然而优雅"
smoking,'smәukiŋ,1,"n. 抽烟, 冒烟\n[医] 烟熏; 吸烟"
loiter,'lɒitә,1,"v. 闲荡, 虚度, 徘徊"
descended,,1,"a. 下来, 下斜, 下倾, 落下, 下降, 传下, 遗传, 袭击, 屈尊, 由远而近, 由大而小"
dyed,,1,a. 被染色的
drain,drein,1,"n. 排水沟, 消耗, 排水\nvt. 排出, 喝光, 耗尽\nvi. 排水, 流干"
re-creating,,1,"v. 改造, 改制, 重新创造( re-create的现在分词 )"
furnace,'fә:nis,1,"n. 火炉, 熔炉, 考验\nvt. 在炉中烧"
laps,,1,abbr. 光寻址电位传感器；SDH 上的链路接入规程（Link Access Procedure SDH）
purgative,'pә:gәtiv,1,"a. 净化的, 通便的, 赎罪的\nn. 泻剂"
waking,,1,a. 醒着的
throes,,1,"n. 阵痛, 临死的苦痛, 垂死的挣扎, 剧痛, 痛苦, 苦闷, 苦难, 艰苦的奋斗"
adorns,əˈdɔ:nz,1,"v. 装饰, 佩带( adorn的第三人称单数 )"
radiis,,1,
wildness-,,1,
bittern,'bitәn,1,n. 盐卤\n[化] 盐卤; 海盐苦卤
shallowest,,1,a. 浅的( shallow的最高级 ); 人、观点、评论等肤浅的; 浅薄的; （呼吸）浅的
indigestions,,1,
product,'prɒdʌkt,1,"n. 产品, 结果, 乘积\n[化] 生产物"
